date,open,high,low,close,volume,roe,per,pbr,Date,Category,count,pos,neg
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,2014-01-07,2,1.0,1.0,0.0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,2014-01-07,3,1.0,1.0,0.0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,2014-01-07,4,1.0,1.0,0.0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,2014-01-07,5,1.0,1.0,0.0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,2014-01-07,6,1.0,1.0,0.0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,2014-01-07,7,1.0,1.0,0.0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,2014-01-07,8,1.0,1.0,0.0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,2014-01-07,9,1.0,1.0,0.0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,2014-01-07,10,1.0,1.0,0.0
2014-01-07,274000,277000,273000,275500,49898,8.6,22.2,1.1,2014-01-07,11,1.0,1.0,0.0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,2014-01-08,2,1.0,1.0,0.0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,2014-01-08,3,1.0,1.0,0.0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,2014-01-08,4,1.0,1.0,0.0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,2014-01-08,5,1.0,1.0,0.0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,2014-01-08,6,1.0,1.0,0.0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,2014-01-08,7,1.0,1.0,0.0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,2014-01-08,8,1.0,1.0,0.0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,2014-01-08,9,1.0,1.0,0.0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,2014-01-08,10,1.0,1.0,0.0
2014-01-08,274500,276500,272000,274500,42155,8.6,22.2,1.1,2014-01-08,11,1.0,1.0,0.0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,2014-01-09,2,2.0,2.0,0.0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,2014-01-09,3,2.0,2.0,0.0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,2014-01-09,4,2.0,2.0,0.0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,2014-01-09,5,2.0,2.0,0.0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,2014-01-09,6,2.0,2.0,0.0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,2014-01-09,7,2.0,2.0,0.0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,2014-01-09,8,2.0,2.0,0.0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,2014-01-09,9,2.0,2.0,0.0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,2014-01-09,10,2.0,2.0,0.0
2014-01-09,275500,280000,272500,273000,75049,8.6,22.2,1.1,2014-01-09,11,2.0,2.0,0.0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,2014-01-10,2,4.0,0.0,1.0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,2014-01-10,3,4.0,0.0,1.0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,2014-01-10,4,4.0,0.0,1.0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,2014-01-10,5,4.0,0.0,1.0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,2014-01-10,6,4.0,0.0,1.0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,2014-01-10,7,4.0,0.0,1.0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,2014-01-10,8,4.0,0.0,1.0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,2014-01-10,9,4.0,0.0,1.0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,2014-01-10,10,4.0,0.0,1.0
2014-01-10,273000,274500,268000,270000,52240,8.6,22.2,1.1,2014-01-10,11,4.0,0.0,1.0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,2014-01-13,2,1.0,0.0,0.0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,2014-01-13,3,1.0,0.0,0.0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,2014-01-13,4,1.0,0.0,0.0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,2014-01-13,5,1.0,0.0,0.0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,2014-01-13,6,1.0,0.0,0.0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,2014-01-13,7,1.0,0.0,0.0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,2014-01-13,8,1.0,0.0,0.0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,2014-01-13,9,1.0,0.0,0.0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,2014-01-13,10,1.0,0.0,0.0
2014-01-13,270500,271000,265000,267000,70143,8.6,22.2,1.1,2014-01-13,11,1.0,0.0,0.0
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,2014-01-14,2,,,
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,2014-01-14,3,,,
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,2014-01-14,4,,,
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,2014-01-14,5,,,
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,2014-01-14,6,,,
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,2014-01-14,7,,,
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,2014-01-14,8,,,
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,2014-01-14,9,,,
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,2014-01-14,10,,,
2014-01-14,266500,270000,266000,268000,43990,8.6,22.2,1.1,2014-01-14,11,,,
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,2014-01-15,2,1.0,1.0,0.0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,2014-01-15,3,1.0,1.0,0.0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,2014-01-15,4,1.0,1.0,0.0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,2014-01-15,5,1.0,1.0,0.0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,2014-01-15,6,1.0,1.0,0.0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,2014-01-15,7,1.0,1.0,0.0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,2014-01-15,8,1.0,1.0,0.0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,2014-01-15,9,1.0,1.0,0.0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,2014-01-15,10,1.0,1.0,0.0
2014-01-15,268500,270000,263500,265500,49881,8.6,22.2,1.1,2014-01-15,11,1.0,1.0,0.0
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,2014-01-16,2,,,
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,2014-01-16,3,,,
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,2014-01-16,4,,,
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,2014-01-16,5,,,
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,2014-01-16,6,,,
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,2014-01-16,7,,,
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,2014-01-16,8,,,
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,2014-01-16,9,,,
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,2014-01-16,10,,,
2014-01-16,265500,271000,264500,267000,57204,8.6,22.2,1.1,2014-01-16,11,,,
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,2014-01-17,2,,,
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,2014-01-17,3,,,
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,2014-01-17,4,,,
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,2014-01-17,5,,,
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,2014-01-17,6,,,
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,2014-01-17,7,,,
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,2014-01-17,8,,,
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,2014-01-17,9,,,
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,2014-01-17,10,,,
2014-01-17,267000,269500,265000,266500,55377,8.6,22.2,1.1,2014-01-17,11,,,
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,2014-01-20,2,,,
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,2014-01-20,3,,,
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,2014-01-20,4,,,
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,2014-01-20,5,,,
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,2014-01-20,6,,,
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,2014-01-20,7,,,
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,2014-01-20,8,,,
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,2014-01-20,9,,,
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,2014-01-20,10,,,
2014-01-20,266500,271000,264500,269000,53286,8.6,22.2,1.1,2014-01-20,11,,,
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,2014-01-21,2,,,
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,2014-01-21,3,,,
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,2014-01-21,4,,,
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,2014-01-21,5,,,
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,2014-01-21,6,,,
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,2014-01-21,7,,,
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,2014-01-21,8,,,
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,2014-01-21,9,,,
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,2014-01-21,10,,,
2014-01-21,269000,269500,265000,265500,48243,8.6,22.2,1.1,2014-01-21,11,,,
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,2014-01-22,2,1.0,1.0,0.0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,2014-01-22,3,1.0,1.0,0.0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,2014-01-22,4,1.0,1.0,0.0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,2014-01-22,5,1.0,1.0,0.0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,2014-01-22,6,1.0,1.0,0.0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,2014-01-22,7,1.0,1.0,0.0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,2014-01-22,8,1.0,1.0,0.0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,2014-01-22,9,1.0,1.0,0.0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,2014-01-22,10,1.0,1.0,0.0
2014-01-22,265000,268000,261000,267000,50141,8.6,22.2,1.1,2014-01-22,11,1.0,1.0,0.0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,2014-01-23,2,5.0,5.0,0.0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,2014-01-23,3,5.0,5.0,0.0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,2014-01-23,4,5.0,5.0,0.0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,2014-01-23,5,5.0,5.0,0.0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,2014-01-23,6,5.0,5.0,0.0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,2014-01-23,7,5.0,5.0,0.0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,2014-01-23,8,5.0,5.0,0.0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,2014-01-23,9,5.0,5.0,0.0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,2014-01-23,10,5.0,5.0,0.0
2014-01-23,267000,267000,261500,263500,36418,8.6,22.2,1.1,2014-01-23,11,5.0,5.0,0.0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,2014-01-24,2,1.0,0.0,0.0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,2014-01-24,3,1.0,0.0,0.0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,2014-01-24,4,1.0,0.0,0.0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,2014-01-24,5,1.0,0.0,0.0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,2014-01-24,6,1.0,0.0,0.0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,2014-01-24,7,1.0,0.0,0.0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,2014-01-24,8,1.0,0.0,0.0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,2014-01-24,9,1.0,0.0,0.0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,2014-01-24,10,1.0,0.0,0.0
2014-01-24,263000,267000,262000,264500,26507,8.6,22.2,1.1,2014-01-24,11,1.0,0.0,0.0
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,2014-01-27,2,,,
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,2014-01-27,3,,,
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,2014-01-27,4,,,
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,2014-01-27,5,,,
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,2014-01-27,6,,,
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,2014-01-27,7,,,
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,2014-01-27,8,,,
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,2014-01-27,9,,,
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,2014-01-27,10,,,
2014-01-27,260500,261000,254500,260000,63705,8.6,22.2,1.1,2014-01-27,11,,,
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,2014-01-28,2,,,
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,2014-01-28,3,,,
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,2014-01-28,4,,,
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,2014-01-28,5,,,
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,2014-01-28,6,,,
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,2014-01-28,7,,,
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,2014-01-28,8,,,
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,2014-01-28,9,,,
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,2014-01-28,10,,,
2014-01-28,261500,261500,257000,260000,24908,8.6,22.2,1.1,2014-01-28,11,,,
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,2014-01-29,2,1.0,0.0,0.0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,2014-01-29,3,1.0,0.0,0.0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,2014-01-29,4,1.0,0.0,0.0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,2014-01-29,5,1.0,0.0,0.0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,2014-01-29,6,1.0,0.0,0.0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,2014-01-29,7,1.0,0.0,0.0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,2014-01-29,8,1.0,0.0,0.0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,2014-01-29,9,1.0,0.0,0.0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,2014-01-29,10,1.0,0.0,0.0
2014-01-29,261500,265500,258000,265500,53579,8.6,22.2,1.1,2014-01-29,11,1.0,0.0,0.0
2014-02-03,262000,264500,258000,263500,39751,8.6,22.2,1.1,2014-02-03,2,,,
2014-02-03,262000,264500,258000,263500,39751,8.6,22.2,1.1,2014-02-03,3,,,
2014-02-03,262000,264500,258000,263500,39751,8.6,22.2,1.1,2014-02-03,4,,,
2014-02-03,262000,264500,258000,263500,39751,8.6,22.2,1.1,2014-02-03,5,,,
2014-02-03,262000,264500,258000,263500,39751,8.6,22.2,1.1,2014-02-03,6,,,
2014-02-03,262000,264500,258000,263500,39751,8.6,22.2,1.1,2014-02-03,7,,,
2014-02-03,262000,264500,258000,263500,39751,8.6,22.2,1.1,2014-02-03,8,,,
2014-02-03,262000,264500,258000,263500,39751,8.6,22.2,1.1,2014-02-03,9,,,
2014-02-03,262000,264500,258000,263500,39751,8.6,22.2,1.1,2014-02-03,10,,,
2014-02-03,262000,264500,258000,263500,39751,8.6,22.2,1.1,2014-02-03,11,,,
2014-02-04,259000,260000,254500,256500,76923,8.6,22.2,1.1,2014-02-04,2,,,
2014-02-04,259000,260000,254500,256500,76923,8.6,22.2,1.1,2014-02-04,3,,,
2014-02-04,259000,260000,254500,256500,76923,8.6,22.2,1.1,2014-02-04,4,,,
2014-02-04,259000,260000,254500,256500,76923,8.6,22.2,1.1,2014-02-04,5,,,
2014-02-04,259000,260000,254500,256500,76923,8.6,22.2,1.1,2014-02-04,6,,,
2014-02-04,259000,260000,254500,256500,76923,8.6,22.2,1.1,2014-02-04,7,,,
2014-02-04,259000,260000,254500,256500,76923,8.6,22.2,1.1,2014-02-04,8,,,
2014-02-04,259000,260000,254500,256500,76923,8.6,22.2,1.1,2014-02-04,9,,,
2014-02-04,259000,260000,254500,256500,76923,8.6,22.2,1.1,2014-02-04,10,,,
2014-02-04,259000,260000,254500,256500,76923,8.6,22.2,1.1,2014-02-04,11,,,
2014-02-05,258000,258000,252500,253500,56879,8.6,22.2,1.1,2014-02-05,2,,,
2014-02-05,258000,258000,252500,253500,56879,8.6,22.2,1.1,2014-02-05,3,,,
2014-02-05,258000,258000,252500,253500,56879,8.6,22.2,1.1,2014-02-05,4,,,
2014-02-05,258000,258000,252500,253500,56879,8.6,22.2,1.1,2014-02-05,5,,,
2014-02-05,258000,258000,252500,253500,56879,8.6,22.2,1.1,2014-02-05,6,,,
2014-02-05,258000,258000,252500,253500,56879,8.6,22.2,1.1,2014-02-05,7,,,
2014-02-05,258000,258000,252500,253500,56879,8.6,22.2,1.1,2014-02-05,8,,,
