,Date,Open,High,Low,Close,Volume,ROE,PER,PBR
310,2015-04-08,274000,275000,267000,268000,237644,10.21,11.46,1
311,2015-04-09,267000,267500,260000,262500,292012,10.21,11.46,1
312,2015-04-10,264500,269500,264500,266500,240520,10.21,11.46,1
313,2015-04-13,265000,266500,260500,262500,266028,10.21,11.46,1
314,2015-04-14,260000,266000,258500,266000,268725,10.21,11.46,1
315,2015-04-15,263500,267500,263000,264500,119014,10.21,11.46,1
316,2015-04-16,265000,271000,262000,268000,253905,10.21,11.46,1
317,2015-04-17,267000,276500,267000,275000,244543,10.21,11.46,1
318,2015-04-20,275000,279000,272500,274500,228241,10.21,11.46,1
319,2015-04-21,273500,274500,270000,274000,148892,10.21,11.46,1
320,2015-04-22,271000,273000,267500,268000,194234,10.21,11.46,1
321,2015-04-23,268500,278000,266000,275000,224533,10.21,11.46,1
322,2015-04-24,280500,290500,277000,290000,589692,10.21,11.46,1
323,2015-04-27,290000,293500,282000,293500,296100,10.21,11.46,1
324,2015-04-28,290000,292000,286500,288000,174107,10.21,11.46,1
325,2015-04-29,287500,290000,285000,288500,132768,10.21,11.46,1
326,2015-04-30,285500,289500,282000,287000,157271,10.21,11.46,1
327,2015-05-04,287500,288000,279000,281500,126735,10.21,11.46,1
328,2015-05-06,281500,284500,269000,271500,343376,10.21,11.46,1
329,2015-05-07,267500,269000,257000,262500,607028,10.21,11.46,1
330,2015-05-08,260000,261000,255500,256500,385077,10.21,11.46,1
331,2015-05-11,257000,257000,249000,251000,527634,10.21,11.46,1
332,2015-05-12,251500,256500,251000,252000,206997,10.21,11.46,1
333,2015-05-13,250500,254500,246500,252500,230931,10.21,11.46,1
334,2015-05-14,251000,253500,250000,250000,232434,10.21,11.46,1
335,2015-05-15,250500,255000,250000,251500,182087,10.21,11.46,1
336,2015-05-18,252500,254500,250500,252500,139159,10.21,11.46,1
337,2015-05-19,250500,252000,247500,248500,181960,10.21,11.46,1
338,2015-05-20,248000,251000,248000,250000,132088,10.21,11.46,1
339,2015-05-21,250500,259000,250000,258000,362490,10.21,11.46,1
340,2015-05-22,260000,264500,258500,262500,237493,10.21,11.46,1
341,2015-05-26,260000,266000,258500,264000,172602,10.21,11.46,1
342,2015-05-27,260000,264000,256500,264000,184690,10.21,11.46,1
343,2015-05-28,261000,262000,254000,255000,228087,10.21,11.46,1
344,2015-05-29,250000,257000,246000,246500,301701,10.21,11.46,1
345,2015-06-01,246500,251500,239500,249000,247666,10.21,11.46,1
346,2015-06-02,247000,252500,247000,248500,119869,10.21,11.46,1
347,2015-06-03,248000,250000,243000,245000,109447,10.21,11.46,1
348,2015-06-04,240500,245000,238000,240500,245118,10.21,11.46,1
349,2015-06-05,240000,245500,236500,242500,213152,10.21,11.46,1
350,2015-06-08,240500,246000,240000,244500,151969,10.21,11.46,1
